,ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,State,Country,FirstYmd,LastYmd,Firsthm,Lasthm,totaldays
19182,28735.0,1,1,1,1,12.99,SKOKIE,IL,US,2019-01-02,2019-01-02,7:09,7:09,0 days 00:00:00.000000000
19183,28736.0,1,1,1,1,12.99,HAMILTON,NJ,US,2019-01-02,2019-01-02,15:04,15:04,0 days 00:00:00.000000000
19184,28737.0,1,1,1,1,12.99,INDIANAPOLIS,IN,US,2019-01-02,2019-01-02,15:29,15:29,0 days 00:00:00.000000000
19185,28738.0,1,1,1,1,12.99,BELLEVUE,WA,US,2019-01-01,2019-01-01,23:39,23:39,0 days 00:00:00.000000000
19186,28739.0,1,1,1,1,12.99,WOODSTOCK,IL,US,2018-12-26,2018-12-26,14:28,14:28,0 days 00:00:00.000000000
19187,28740.0,1,1,1,1,12.99,NEW YORK,NY,US,2019-01-02,2019-01-02,17:59,17:59,0 days 00:00:00.000000000
19188,28741.0,1,1,1,1,12.99,PORTLAND,OR,US,2018-12-31,2018-12-31,21:24,21:24,0 days 00:00:00.000000000
19189,28743.0,1,1,1,1,12.99,SARATOGA,CA,US,2019-01-02,2019-01-02,9:44,9:44,0 days 00:00:00.000000000
19190,28744.0,1,1,1,1,12.99,ANDOVER,MN,US,2019-01-01,2019-01-01,17:59,17:59,0 days 00:00:00.000000000
19191,28745.0,1,1,1,1,12.99,west orange,NJ,US,2018-12-31,2018-12-31,15:53,15:53,0 days 00:00:00.000000000
19192,28746.0,1,1,1,1,13.99,CYPRESS,TX,US,2019-01-02,2019-01-02,10:09,10:09,0 days 00:00:00.000000000
19193,28747.0,1,1,1,1,12.99,North Lauderdale,FL,US,2019-01-02,2019-01-02,16:53,16:53,0 days 00:00:00.000000000
19194,28749.0,1,1,1,1,12.99,Colebrook,NH,US,2018-12-31,2018-12-31,5:56,5:56,0 days 00:00:00.000000000
19195,28750.0,1,1,1,1,12.99,BEND,OR,US,2019-01-02,2019-01-02,12:23,12:23,0 days 00:00:00.000000000
19196,28751.0,1,1,1,1,12.99,PIQUA,OH,US,2018-12-31,2018-12-31,18:57,18:57,0 days 00:00:00.000000000
19197,28752.0,1,1,1,1,12.99,NEW RICHLAND,MN,US,2019-01-01,2019-01-01,7:58,7:58,0 days 00:00:00.000000000
19198,28753.0,1,1,1,1,12.99,BIDDEFORD,ME,US,2019-01-01,2019-01-01,19:03,19:03,0 days 00:00:00.000000000
19199,28754.0,1,1,1,1,12.99,SPRINGFIELD,OH,US,2019-01-02,2019-01-02,12:36,12:36,0 days 00:00:00.000000000
19200,28755.0,1,1,1,1,12.99,DALLAS,TX,US,2019-01-01,2019-01-01,17:34,17:34,0 days 00:00:00.000000000
19201,28756.0,1,1,1,1,12.99,Woodinville,WA,US,2018-12-31,2018-12-31,21:06,21:06,0 days 00:00:00.000000000
19202,28758.0,1,1,1,1,12.99,EAST GRANBY,CT,US,2019-01-02,2019-01-02,12:27,12:27,0 days 00:00:00.000000000
19203,28760.0,1,1,1,1,12.99,BEAUFORT,SC,US,2019-01-01,2019-01-01,14:36,14:36,0 days 00:00:00.000000000
19204,28761.0,1,1,1,1,33.99,Snyder,NY,US,2018-12-30,2018-12-30,11:48,11:48,0 days 00:00:00.000000000
19205,28762.0,1,1,1,1,12.99,SEATTLE,WA,US,2019-01-01,2019-01-01,17:27,17:27,0 days 00:00:00.000000000
19206,28763.0,1,1,1,1,33.99,WESTERLY,RI,US,2019-01-01,2019-01-01,5:17,5:17,0 days 00:00:00.000000000
19207,28765.0,1,1,1,1,12.99,SHELBY TOWNSHIP,MI,US,2019-01-02,2019-01-02,14:03,14:03,0 days 00:00:00.000000000
19208,28766.0,1,1,1,1,12.99,SAN FRANCISCO,CA,US,2019-01-01,2019-01-01,11:08,11:08,0 days 00:00:00.000000000
19209,28767.0,1,1,1,1,12.99,SAN FRANCISCO,CA,US,2019-01-02,2019-01-02,14:53,14:53,0 days 00:00:00.000000000
19210,28768.0,1,1,1,1,13.99,FLUSHING,NY,US,2019-01-02,2019-01-02,3:24,3:24,0 days 00:00:00.000000000
19211,28769.0,1,1,1,1,13.99,BALTIMORE,MD,US,2019-01-02,2019-01-02,1:11,1:11,0 days 00:00:00.000000000
19212,28770.0,1,1,1,1,12.99,Middlesex,VT,US,2019-01-02,2019-01-02,8:05,8:05,0 days 00:00:00.000000000
19213,28771.0,1,1,1,1,12.99,GRANADA HILLS,CA,US,2019-01-02,2019-01-02,19:11,19:11,0 days 00:00:00.000000000
19214,28772.0,1,1,1,1,12.99,WILKES BARRE,PA,US,2018-12-31,2018-12-31,14:12,14:12,0 days 00:00:00.000000000
19215,28773.0,1,1,1,1,12.99,CHARLOTTE,NC,US,2019-01-01,2019-01-01,19:12,19:12,0 days 00:00:00.000000000
19216,28774.0,1,1,1,1,13.99,AMHERST,NY,US,2019-01-02,2019-01-02,20:09,20:09,0 days 00:00:00.000000000
19217,28775.0,1,1,1,1,12.99,swampscott,MA,US,2019-01-02,2019-01-02,5:05,5:05,0 days 00:00:00.000000000
19218,28776.0,1,1,1,1,12.99,Whiting,NJ,US,2019-01-01,2019-01-01,20:02,20:02,0 days 00:00:00.000000000
19219,28777.0,1,1,1,1,12.99,Charlotte,MI,US,2019-01-01,2019-01-01,21:04,21:04,0 days 00:00:00.000000000
19220,28778.0,1,1,1,1,12.99,VAN WERT,OH,US,2019-01-01,2019-01-01,9:19,9:19,0 days 00:00:00.000000000
19221,28779.0,1,1,1,1,12.99,LIVONIA,MI,US,2019-01-02,2019-01-02,14:48,14:48,0 days 00:00:00.000000000
19222,28780.0,2,1,2,2,24.74,BELLAIRE,TX,US,2019-01-02,2019-07-28,9:00,10:30,207 days 00:00:00.000000000
19223,28781.0,1,1,1,1,13.99,CUMBERLAND,MD,US,2019-01-01,2019-01-01,14:17,14:17,0 days 00:00:00.000000000
19224,28782.0,1,1,1,1,12.99,ROGERS,MN,US,2019-01-01,2019-01-01,6:58,6:58,0 days 00:00:00.000000000
19225,28783.0,1,1,1,1,12.99,SPARKS,NV,US,2019-01-01,2019-01-01,21:51,21:51,0 days 00:00:00.000000000
19226,28784.0,1,1,1,1,12.99,CHICAGO,IL,US,2019-01-02,2019-01-02,11:52,11:52,0 days 00:00:00.000000000
19227,28785.0,1,1,1,1,12.99,KANSAS CITY,MO,US,2019-01-02,2019-01-02,9:32,9:32,0 days 00:00:00.000000000
19228,28786.0,1,1,1,1,12.99,MONTICELLO,NY,US,2019-01-02,2019-01-02,15:58,15:58,0 days 00:00:00.000000000
19229,28787.0,1,1,1,1,12.99,PHILADELPHIA,PA,US,2019-01-02,2019-01-02,18:46,18:46,0 days 00:00:00.000000000
19230,28788.0,1,1,1,1,12.99,CHARLOTTE,NC,US,2019-01-02,2019-01-02,12:26,12:26,0 days 00:00:00.000000000
19231,28789.0,1,1,1,1,12.99,EDINA,MN,US,2019-01-03,2019-01-03,0:06,0:06,0 days 00:00:00.000000000
19232,28790.0,1,1,1,1,12.99,BROOKLYN,NY,US,2019-01-02,2019-01-02,22:48,22:48,0 days 00:00:00.000000000
19233,28791.0,1,1,1,1,12.99,PELHAM,NY,US,2019-01-01,2019-01-01,14:50,14:50,0 days 00:00:00.000000000
19234,28792.0,1,1,1,1,12.99,INVER GROVE HEIGHTS,MN,US,2019-01-02,2019-01-02,14:21,14:21,0 days 00:00:00.000000000
19235,28793.0,1,1,1,1,12.99,HIGHLAND PARK,IL,US,2019-01-03,2019-01-03,7:44,7:44,0 days 00:00:00.000000000
19236,28794.0,1,1,1,1,12.99,NORTH MANCHESTER,IN,US,2018-12-30,2018-12-30,4:09,4:09,0 days 00:00:00.000000000
19237,28795.0,1,1,2,1,25.98,HENDERSON,NV,US,2019-01-01,2019-01-01,23:18,23:18,0 days 00:00:00.000000000
19238,28797.0,1,1,1,1,12.99,MIAMI,FL,US,2019-01-01,2019-01-01,10:12,10:12,0 days 00:00:00.000000000
19239,28798.0,1,1,1,1,12.99,NEW YORK,NY,US,2019-01-02,2019-01-02,21:26,21:26,0 days 00:00:00.000000000
19240,28799.0,1,1,1,1,12.99,Tucson,AZ,US,2019-01-02,2019-01-02,13:10,13:10,0 days 00:00:00.000000000
19241,28800.0,1,1,1,1,12.99,SIMPSONVILLE,SC,US,2019-01-03,2019-01-03,3:05,3:05,0 days 00:00:00.000000000
19242,28801.0,1,1,1,1,12.99,MILWAUKEE,WI,US,2019-01-02,2019-01-02,21:10,21:10,0 days 00:00:00.000000000
19243,28802.0,1,1,1,1,12.99,BIG LAKE,MN,US,2019-01-02,2019-01-02,18:36,18:36,0 days 00:00:00.000000000
19244,28803.0,1,1,1,1,12.99,IRVING,TX,US,2019-01-02,2019-01-02,14:04,14:04,0 days 00:00:00.000000000
19245,28804.0,1,1,1,1,12.99,CARROLLTON,TX,US,2019-01-02,2019-01-02,19:07,19:07,0 days 00:00:00.000000000
19246,28805.0,1,1,1,1,12.99,DALLAS,TX,US,2019-01-02,2019-01-02,16:17,16:17,0 days 00:00:00.000000000
19247,28806.0,1,1,1,1,12.99,ALBION,MI,US,2019-01-02,2019-01-02,18:21,18:21,0 days 00:00:00.000000000
19248,28808.0,1,1,1,1,12.99,PENNSAUKEN,NJ,US,2019-01-02,2019-01-02,16:42,16:42,0 days 00:00:00.000000000
19249,28812.0,1,1,1,1,12.99,ERIE,CO,US,2019-01-02,2019-01-02,11:04,11:04,0 days 00:00:00.000000000
19250,28813.0,1,1,1,1,12.99,NEW BRAUNFELS,TX,US,2019-01-02,2019-01-02,11:18,11:18,0 days 00:00:00.000000000
19251,28814.0,1,1,1,1,12.99,Parkland,FL,US,2019-01-03,2019-01-03,7:27,7:27,0 days 00:00:00.000000000
19252,28815.0,1,1,1,1,12.99,San Diego,CA,US,2019-01-02,2019-01-02,23:21,23:21,0 days 00:00:00.000000000
19253,28816.0,1,1,1,1,12.99,ROBBINSVILLE,NJ,US,2018-12-31,2018-12-31,19:51,19:51,0 days 00:00:00.000000000
19254,28817.0,1,1,1,1,12.99,HOT SPRINGS,MT,US,2018-12-30,2018-12-30,14:23,14:23,0 days 00:00:00.000000000
19255,28818.0,1,1,1,1,12.99,ASHEVILLE,NC,US,2019-01-01,2019-01-01,18:30,18:30,0 days 00:00:00.000000000
19256,28819.0,1,1,1,1,12.99,LOS ANGELES,CA,US,2019-01-01,2019-01-01,12:38,12:38,0 days 00:00:00.000000000
19257,28820.0,1,1,1,1,13.99,NANUET,NY,US,2019-01-01,2019-01-01,20:13,20:13,0 days 00:00:00.000000000
19258,28821.0,1,1,1,1,12.99,REGO PARK,NY,US,2018-12-30,2018-12-30,6:33,6:33,0 days 00:00:00.000000000
19259,28822.0,1,1,1,1,13.99,CLIFTON,NJ,US,2019-01-01,2019-01-01,10:14,10:14,0 days 00:00:00.000000000
19260,28823.0,1,1,1,1,12.99,LOMPOC,CA,US,2018-12-31,2018-12-31,15:19,15:19,0 days 00:00:00.000000000
19261,28824.0,1,1,1,1,12.99,JERSEY CITY,NJ,US,2019-01-01,2019-01-01,12:13,12:13,0 days 00:00:00.000000000
19262,28825.0,1,1,1,1,12.99,EAST HAVEN,CT,US,2019-01-02,2019-01-02,11:29,11:29,0 days 00:00:00.000000000
19263,28826.0,1,1,1,1,12.99,HAMPDEN,ME,US,2019-01-01,2019-01-01,17:10,17:10,0 days 00:00:00.000000000
19264,28827.0,1,1,2,1,25.98,STATEN ISLAND,NY,US,2019-01-02,2019-01-02,19:16,19:16,0 days 00:00:00.000000000
19265,28828.0,1,1,1,1,12.99,WESTMORELAND,TN,US,2019-01-02,2019-01-02,17:22,17:22,0 days 00:00:00.000000000
19266,28829.0,1,1,1,1,12.99,JAMAICA,NY,US,2019-01-02,2019-01-02,5:34,5:34,0 days 00:00:00.000000000
19267,28830.0,1,1,1,1,12.99,AMBERG,WI,US,2018-12-31,2018-12-31,8:45,8:45,0 days 00:00:00.000000000
19268,28831.0,2,2,2,1,46.98,MARLBORO,NJ,US,2019-01-02,2019-01-05,10:23,17:07,3 days 00:00:00.000000000
19269,28832.0,1,1,1,1,13.99,Huntersville,NC,US,2019-01-01,2019-01-01,21:15,21:15,0 days 00:00:00.000000000
19270,28833.0,1,1,1,1,12.99,West Chester,PA,US,2019-01-01,2019-01-01,21:44,21:44,0 days 00:00:00.000000000
19271,28834.0,1,1,2,1,25.98,Bremerton,WA,US,2019-01-03,2019-01-03,14:25,14:25,0 days 00:00:00.000000000
19272,28835.0,1,1,1,1,12.99,Sebring,FL,US,2019-01-02,2019-01-02,18:55,18:55,0 days 00:00:00.000000000
19273,28836.0,1,1,1,1,12.99,MERION STATION,PA,US,2019-01-03,2019-01-03,11:35,11:35,0 days 00:00:00.000000000
19274,28838.0,1,1,2,1,25.98,EDGEWATER,NJ,US,2019-01-02,2019-01-02,18:45,18:45,0 days 00:00:00.000000000
19275,28839.0,1,1,1,1,12.99,BONNE TERRE,MO,US,2019-01-03,2019-01-03,11:33,11:33,0 days 00:00:00.000000000
19276,28840.0,1,1,1,1,12.99,Orangevale,CA,US,2019-01-01,2019-01-01,12:32,12:32,0 days 00:00:00.000000000
19277,28841.0,1,1,1,1,12.99,SALIDA,CO,US,2019-01-01,2019-01-01,14:43,14:43,0 days 00:00:00.000000000
19278,28842.0,1,1,1,1,12.99,BROWNSBURG,IN,US,2019-01-02,2019-01-02,15:57,15:57,0 days 00:00:00.000000000
19279,28844.0,1,1,1,1,12.99,MEQUON,WI,US,2019-01-01,2019-01-01,10:08,10:08,0 days 00:00:00.000000000
19280,28845.0,1,1,1,1,12.99,DEARBORN HEIGHTS,MI,US,2019-01-02,2019-01-02,9:36,9:36,0 days 00:00:00.000000000
19281,28846.0,1,1,1,1,12.99,LAMBERTVILLE,MI,US,2019-01-02,2019-01-02,7:20,7:20,0 days 00:00:00.000000000
19282,28847.0,1,1,1,1,13.99,GARLAND,TX,US,2019-01-02,2019-01-02,16:10,16:10,0 days 00:00:00.000000000
19283,28848.0,1,1,1,1,12.99,LOUISVILLE,KY,US,2019-01-03,2019-01-03,3:04,3:04,0 days 00:00:00.000000000
19284,28849.0,1,1,1,1,12.99,EATONVILLE,WA,US,2019-01-03,2019-01-03,0:22,0:22,0 days 00:00:00.000000000
19285,28851.0,1,1,1,1,12.99,PIONEER,CA,US,2019-01-01,2019-01-01,9:19,9:19,0 days 00:00:00.000000000
19286,28852.0,1,1,1,1,12.99,PORT ORCHARD,WA,US,2019-01-01,2019-01-01,13:48,13:48,0 days 00:00:00.000000000
19287,28853.0,1,1,1,1,12.99,SOLANA BEACH,CA,US,2019-01-02,2019-01-02,21:50,21:50,0 days 00:00:00.000000000
19288,28854.0,1,1,1,1,12.99,Depoe Bay,OR,US,2019-01-03,2019-01-03,11:47,11:47,0 days 00:00:00.000000000
19289,28855.0,1,1,1,1,12.99,SHREVEPORT,LA,US,2019-01-02,2019-01-02,20:40,20:40,0 days 00:00:00.000000000
19290,28856.0,1,1,1,1,12.99,ELMHURST,IL,US,2019-01-01,2019-01-01,15:38,15:38,0 days 00:00:00.000000000
19291,28857.0,1,1,1,1,12.99,SPRINGFIELD,MA,US,2019-01-03,2019-01-03,8:09,8:09,0 days 00:00:00.000000000
19292,28858.0,1,1,1,1,12.99,OAK PARK,CA,US,2019-01-02,2019-01-02,9:30,9:30,0 days 00:00:00.000000000
19293,28859.0,1,1,1,1,12.99,HOMESTEAD,FL,US,2019-01-02,2019-01-02,19:42,19:42,0 days 00:00:00.000000000
19294,28860.0,1,1,1,1,33.99,YUCAIPA,CA,US,2019-01-01,2019-01-01,19:58,19:58,0 days 00:00:00.000000000
19295,28861.0,1,1,1,1,12.99,Bolingbrook,IL,US,2019-01-02,2019-01-02,20:17,20:17,0 days 00:00:00.000000000
19296,28862.0,1,1,1,1,12.99,YORK,PA,US,2018-12-31,2018-12-31,7:44,7:44,0 days 00:00:00.000000000
19297,28863.0,1,1,1,1,13.99,CARPENTERSVILLE,IL,US,2019-01-02,2019-01-02,17:19,17:19,0 days 00:00:00.000000000
19298,28864.0,1,1,1,1,12.99,BURBANK,CA,US,2019-01-02,2019-01-02,22:11,22:11,0 days 00:00:00.000000000
19299,28865.0,1,1,1,1,12.99,WALNUT CREEK,CA,US,2019-01-01,2019-01-01,17:09,17:09,0 days 00:00:00.000000000
19300,28866.0,1,1,1,1,12.99,Clearwater,KS,US,2019-01-03,2019-01-03,12:54,12:54,0 days 00:00:00.000000000
19301,28867.0,1,1,1,1,12.99,OCOEE,FL,US,2019-01-02,2019-01-02,17:52,17:52,0 days 00:00:00.000000000
19302,28868.0,1,1,1,1,12.99,Brenham,TX,US,2019-01-01,2019-01-01,19:22,19:22,0 days 00:00:00.000000000
19303,28869.0,1,1,1,1,12.99,DALLAS,TX,US,2019-01-02,2019-01-02,14:42,14:42,0 days 00:00:00.000000000
19304,28870.0,1,1,1,1,12.99,HIGHLAND PARK,IL,US,2019-01-01,2019-01-01,17:23,17:23,0 days 00:00:00.000000000
19305,28871.0,1,1,1,1,13.99,SUGAR LAND,TX,US,2018-12-31,2018-12-31,19:36,19:36,0 days 00:00:00.000000000
19306,28872.0,1,1,1,1,12.99,austin,TX,US,2019-01-02,2019-01-02,12:28,12:28,0 days 00:00:00.000000000
19307,28873.0,1,1,1,1,12.99,Staten Island,NY,US,2019-01-02,2019-01-02,17:11,17:11,0 days 00:00:00.000000000
19308,28874.0,1,1,1,1,12.99,South Weber,UT,US,2019-01-02,2019-01-02,17:12,17:12,0 days 00:00:00.000000000
19309,28875.0,1,1,1,1,12.99,GUTTENBERG,NJ,US,2019-01-01,2019-01-01,15:07,15:07,0 days 00:00:00.000000000
19310,28876.0,1,1,1,1,12.99,DEXTER,MI,US,2019-01-02,2019-01-02,19:14,19:14,0 days 00:00:00.000000000
19311,28877.0,1,1,1,1,12.99,LOS ANGELES,CA,US,2019-01-03,2019-01-03,13:12,13:12,0 days 00:00:00.000000000
19312,28878.0,1,1,1,1,12.99,COOPERSVILLE,MI,US,2018-12-25,2018-12-25,15:24,15:24,0 days 00:00:00.000000000
19313,28879.0,1,1,2,1,25.98,SOUDERTON,PA,US,2018-12-28,2018-12-28,15:14,15:14,0 days 00:00:00.000000000
19314,28880.0,1,1,1,1,12.99,HOUSTON,TX,US,2019-01-01,2019-01-01,21:29,21:29,0 days 00:00:00.000000000
19315,28882.0,1,1,1,1,13.99,HANOVER,PA,US,2019-01-03,2019-01-03,12:28,12:28,0 days 00:00:00.000000000
19316,28883.0,1,1,1,1,12.99,Scotts Valley,CA,US,2019-01-03,2019-01-03,15:11,15:11,0 days 00:00:00.000000000
19317,28884.0,1,1,1,1,12.99,MERCED,CA,US,2019-01-03,2019-01-03,18:03,18:03,0 days 00:00:00.000000000
19318,28885.0,1,1,1,1,12.99,Chicago,IL,US,2019-01-03,2019-01-03,8:45,8:45,0 days 00:00:00.000000000
19319,28887.0,1,1,1,1,12.99,LAKESIDE,CA,US,2019-01-01,2019-01-01,20:12,20:12,0 days 00:00:00.000000000
19320,28888.0,1,1,1,1,12.99,BEAVERTON,OR,US,2019-01-03,2019-01-03,10:52,10:52,0 days 00:00:00.000000000
19321,28889.0,1,1,1,1,12.99,San Diego,CA,US,2019-01-02,2019-01-02,19:06,19:06,0 days 00:00:00.000000000
19322,28890.0,1,1,1,1,12.99,SEVILLE,OH,US,2019-01-03,2019-01-03,13:38,13:38,0 days 00:00:00.000000000
19323,28891.0,1,1,1,1,12.99,Indianapolis,IN,US,2019-01-03,2019-01-03,17:32,17:32,0 days 00:00:00.000000000
19324,28892.0,1,1,1,1,12.99,Liberty Hill,TX,US,2019-01-03,2019-01-03,15:27,15:27,0 days 00:00:00.000000000
19325,28893.0,1,1,1,1,12.99,Aiea,HI,US,2019-01-03,2019-01-03,10:25,10:25,0 days 00:00:00.000000000
19326,28894.0,1,1,1,1,12.99,HOLLYWOOD,CA,US,2019-01-02,2019-01-02,11:32,11:32,0 days 00:00:00.000000000
19327,28895.0,1,1,1,1,12.99,Austin,TX,US,2019-01-03,2019-01-03,18:03,18:03,0 days 00:00:00.000000000
19328,28896.0,1,1,1,1,12.99,CEDAR PARK,TX,US,2019-01-03,2019-01-03,12:06,12:06,0 days 00:00:00.000000000
19329,28897.0,1,1,1,1,12.99,LONG BEACH,CA,US,2019-01-02,2019-01-02,20:11,20:11,0 days 00:00:00.000000000
19330,28898.0,1,1,1,1,12.99,CANYON LAKE,CA,US,2018-12-30,2018-12-30,15:19,15:19,0 days 00:00:00.000000000
19331,28899.0,1,1,1,1,12.99,CRYSTAL LAKE,IL,US,2019-01-02,2019-01-02,17:14,17:14,0 days 00:00:00.000000000
19332,28900.0,1,1,1,1,12.99,Sunrise,FL,US,2019-01-03,2019-01-03,14:54,14:54,0 days 00:00:00.000000000
19333,28901.0,1,1,1,1,12.99,PORTLAND,OR,US,2019-01-03,2019-01-03,13:03,13:03,0 days 00:00:00.000000000
19334,28902.0,2,1,2,2,25.98,ARLINGTON,TN,US,2019-01-02,2019-01-09,19:14,5:36,7 days 00:00:00.000000000
19335,28903.0,1,1,1,1,12.99,SACRAMENTO,CA,US,2019-01-03,2019-01-03,17:37,17:37,0 days 00:00:00.000000000
19336,28904.0,1,1,1,1,12.99,LAKE BALBOA,CA,US,2019-01-02,2019-01-02,10:19,10:19,0 days 00:00:00.000000000
19337,28905.0,1,1,3,1,38.97,BELLEVUE,WA,US,2019-01-01,2019-01-01,1:20,1:20,0 days 00:00:00.000000000
19338,28906.0,1,1,1,1,12.99,ALPHARETTA,GA,US,2019-01-03,2019-01-03,13:11,13:11,0 days 00:00:00.000000000
19339,28907.0,1,1,1,1,13.99,MIDPINES,CA,US,2019-01-02,2019-01-02,11:14,11:14,0 days 00:00:00.000000000
19340,28908.0,1,1,1,1,13.99,SAN FRANCISCO,CA,US,2019-01-03,2019-01-03,18:34,18:34,0 days 00:00:00.000000000
19341,28909.0,1,1,1,1,13.99,MERCED,CA,US,2019-01-03,2019-01-03,11:16,11:16,0 days 00:00:00.000000000
19342,28910.0,1,1,1,1,12.99,WALLA WALLA,WA,US,2019-01-03,2019-01-03,19:35,19:35,0 days 00:00:00.000000000
19343,28911.0,1,1,1,1,12.99,MOODUS,CT,US,2019-01-03,2019-01-03,13:26,13:26,0 days 00:00:00.000000000
19344,28912.0,1,1,1,1,12.99,STUART,FL,US,2019-01-03,2019-01-03,11:04,11:04,0 days 00:00:00.000000000
19345,28913.0,1,1,1,1,12.99,TOPPENISH,WA,US,2019-01-02,2019-01-02,20:46,20:46,0 days 00:00:00.000000000
19346,28914.0,1,1,1,1,12.99,MISSION,TX,US,2019-01-03,2019-01-03,20:27,20:27,0 days 00:00:00.000000000
19347,28915.0,1,1,1,1,12.99,CHARLOTTE,NC,US,2019-01-01,2019-01-01,18:01,18:01,0 days 00:00:00.000000000
19348,28916.0,1,1,1,1,12.99,LEBANON,NH,US,2019-01-03,2019-01-03,17:49,17:49,0 days 00:00:00.000000000
19349,28917.0,1,1,1,1,12.99,SAN JOSE,CA,US,2019-01-02,2019-01-02,18:13,18:13,0 days 00:00:00.000000000
19350,28918.0,1,1,1,1,13.99,WOODACRE,CA,US,2019-01-03,2019-01-03,22:19,22:19,0 days 00:00:00.000000000
19351,28919.0,1,1,1,1,12.99,PALO ALTO,CA,US,2019-01-02,2019-01-02,19:20,19:20,0 days 00:00:00.000000000
19352,28920.0,1,1,1,1,12.99,LANSING,MI,US,2019-01-03,2019-01-03,13:50,13:50,0 days 00:00:00.000000000
19353,28921.0,1,1,1,1,12.99,SUNNYVALE,CA,US,2019-01-03,2019-01-03,19:19,19:19,0 days 00:00:00.000000000
19354,28922.0,1,1,1,1,13.99,SANTA CLARA,CA,US,2019-01-01,2019-01-01,19:00,19:00,0 days 00:00:00.000000000
19355,28923.0,1,1,1,1,12.99,LIVERMORE,CA,US,2019-01-03,2019-01-03,17:30,17:30,0 days 00:00:00.000000000
19356,28924.0,1,1,1,1,12.99,CHARLOTTE,MI,US,2019-01-03,2019-01-03,13:01,13:01,0 days 00:00:00.000000000
19357,28925.0,1,1,1,1,12.99,AGAWAM,MA,US,2019-01-02,2019-01-02,19:34,19:34,0 days 00:00:00.000000000
19358,28926.0,1,1,1,1,12.99,SAN JOSE,CA,US,2019-01-03,2019-01-03,19:26,19:26,0 days 00:00:00.000000000
19359,28927.0,1,1,1,1,12.99,CEDAR RAPIDS,IA,US,2019-01-03,2019-01-03,18:01,18:01,0 days 00:00:00.000000000
19360,28928.0,1,1,1,1,12.99,RANCHO MISSION VIEJO,CA,US,2019-01-03,2019-01-03,16:37,16:37,0 days 00:00:00.000000000
19361,28930.0,1,1,1,1,12.99,HOOD RIVER,OR,US,2019-01-03,2019-01-03,22:01,22:01,0 days 00:00:00.000000000
19362,28931.0,1,1,1,1,12.99,Rancho Cucamonga,CA,US,2019-01-03,2019-01-03,17:00,17:00,0 days 00:00:00.000000000
19363,28932.0,1,1,1,1,12.99,ROME,OH,US,2019-01-03,2019-01-03,5:37,5:37,0 days 00:00:00.000000000
19364,28933.0,1,1,1,1,12.99,Vernon,NJ,US,2019-01-03,2019-01-03,19:15,19:15,0 days 00:00:00.000000000
19365,28934.0,1,1,1,1,12.99,SIMPSONVILLE,SC,US,2019-01-03,2019-01-03,17:31,17:31,0 days 00:00:00.000000000
19366,28935.0,1,1,1,1,12.99,ST PETERSBURG,FL,US,2019-01-03,2019-01-03,7:07,7:07,0 days 00:00:00.000000000
19367,28936.0,1,1,1,1,12.99,CALLICOON,NY,US,2019-01-02,2019-01-02,11:08,11:08,0 days 00:00:00.000000000
19368,28937.0,1,1,1,1,12.99,PADUCAH,KY,US,2019-01-03,2019-01-03,18:53,18:53,0 days 00:00:00.000000000
19369,28938.0,1,1,1,1,12.99,JAMAICA,NY,US,2019-01-02,2019-01-02,13:00,13:00,0 days 00:00:00.000000000
19370,28939.0,1,1,2,1,25.98,DALLAS,TX,US,2019-01-04,2019-01-04,5:12,5:12,0 days 00:00:00.000000000
19371,28940.0,1,1,1,1,12.99,BROOKLYN,NY,US,2019-01-03,2019-01-03,19:59,19:59,0 days 00:00:00.000000000
19372,28942.0,1,1,1,1,12.99,Lawrence,KS,US,2019-01-03,2019-01-03,20:30,20:30,0 days 00:00:00.000000000
19373,28943.0,1,1,1,1,12.99,KEALAKEKUA,HI,US,2018-12-30,2018-12-30,10:51,10:51,0 days 00:00:00.000000000
19374,28944.0,1,1,1,1,12.99,SLIPPERY ROCK,PA,US,2019-01-03,2019-01-03,19:08,19:08,0 days 00:00:00.000000000
19375,28945.0,1,1,1,1,12.99,Richmond,TX,US,2019-01-03,2019-01-03,5:57,5:57,0 days 00:00:00.000000000
19376,28946.0,1,1,1,1,12.99,FOUR OAKS,NC,US,2019-01-02,2019-01-02,2:20,2:20,0 days 00:00:00.000000000
19377,28947.0,1,1,1,1,12.99,Hialeah,FL,US,2019-01-03,2019-01-03,13:14,13:14,0 days 00:00:00.000000000
19378,28948.0,1,1,1,1,12.99,BRONX,NY,US,2018-12-27,2018-12-27,5:51,5:51,0 days 00:00:00.000000000
19379,28949.0,1,1,1,1,12.99,New York,NY,US,2018-12-25,2018-12-25,10:15,10:15,0 days 00:00:00.000000000
19380,28950.0,1,1,1,1,12.99,GROSSE POINTE WOODS,MI,US,2019-01-01,2019-01-01,13:51,13:51,0 days 00:00:00.000000000
19381,28951.0,1,1,1,1,12.99,MILLINGTON,MI,US,2018-12-31,2018-12-31,5:57,5:57,0 days 00:00:00.000000000
19382,28952.0,1,1,1,1,13.99,CARTHAGE,TX,US,2019-01-03,2019-01-03,8:42,8:42,0 days 00:00:00.000000000
19383,28953.0,2,1,2,2,25.98,OVIEDO,FL,US,2018-12-17,2018-12-17,18:34,18:35,0 days 00:00:00.000000000
