ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,OriginalState,State,Country,Phone,Real Email,Notes,Opt Out,LastPurchaseDate,FirstPurchaseDate
28561,1,1,1,1,12.99,FLORENCE,TX,TX,US,,,,,2018-12-30 13:39,2018-12-30 13:39
28562,1,1,1,1,12.99,OREGON CITY,OR,OR,US,,,,,2018-12-30 21:48,2018-12-30 21:48
28563,1,1,1,1,12.99,LIVINGSTON,MT,MT,US,,,,,2018-12-30 16:44,2018-12-30 16:44
28564,1,1,1,1,12.99,YAKIMA,WA,WA,US,,,,,2018-12-30 20:08,2018-12-30 20:08
28565,1,1,1,1,12.99,OLYMPIA,WA,WA,US,,,,,2018-12-30 21:29,2018-12-30 21:29
28566,1,1,1,1,12.99,SAN DIEGO,CA,CA,US,,,,,2018-12-30 20:03,2018-12-30 20:03
28567,1,1,1,1,12.99,Mena,AR,AR,US,,,,,2018-12-26 10:59,2018-12-26 10:59
28569,1,1,1,1,12.99,HOUMA,LA,LA,US,,,,,2018-12-30 16:06,2018-12-30 16:06
28570,1,1,1,1,12.99,Berkeley Heights,NJ,NJ,US,,,,,2018-12-31 4:25,2018-12-31 4:25
28571,1,1,1,1,12.99,THORNTON,CO,CO,US,,,,,2018-12-27 17:39,2018-12-27 17:39
28572,1,1,1,1,12.99,BRONX,NY,NY,US,,,,,2018-12-30 7:49,2018-12-30 7:49
28573,1,1,3,1,38.97,HOUSTON,TEXAS,TX,US,,,,,2018-12-30 9:55,2018-12-30 9:55
28574,1,1,1,1,12.99,STROUDSBURG,PA,PA,US,,,,,2018-12-30 12:41,2018-12-30 12:41
28575,1,1,1,1,12.99,TAMPA,FL,FL,US,,,,,2018-12-31 3:44,2018-12-31 3:44
28576,1,1,1,1,12.99,VIRGINIA BEACH,VA,VA,US,,,,,2018-12-29 23:28,2018-12-29 23:28
28577,1,1,3,1,38.97,HICKORY,NC,NC,US,,,,,2018-12-31 4:53,2018-12-31 4:53
28578,1,1,1,1,12.99,HUDSON,WI,WI,US,,,,,2018-12-30 7:10,2018-12-30 7:10
28579,1,1,1,1,12.99,NORTH LITTLE ROCK,AR,AR,US,,,,,2018-12-31 7:39,2018-12-31 7:39
28580,1,1,1,1,12.99,Buffalo,Ny,NY,US,,,,,2018-12-30 15:47,2018-12-30 15:47
28581,1,1,1,1,12.99,ENCINO,CA,CA,US,,,,,2018-12-30 21:24,2018-12-30 21:24
28582,1,1,1,1,12.99,WOODLAND,CA,CA,US,,,,,2018-12-31 11:39,2018-12-31 11:39
28583,1,1,1,1,12.99,grover beach,ca,CA,US,,,,,2018-12-30 15:01,2018-12-30 15:01
28584,1,1,1,1,12.99,REDWOOD CITY,CA,CA,US,,,,,2018-12-31 8:50,2018-12-31 8:50
28585,1,1,1,1,12.99,HUNTSVILLE,AL,AL,US,,,,,2018-12-31 10:16,2018-12-31 10:16
28586,1,1,1,1,12.99,Austin,Texas,TX,US,,,,,2018-12-29 15:39,2018-12-29 15:39
28587,1,1,1,1,12.99,BOISE,ID,ID,US,,,,,2018-12-31 8:01,2018-12-31 8:01
28588,1,1,1,1,12.99,STEENS,MISSISSIPPI,MS,US,,,,,2018-12-30 20:18,2018-12-30 20:18
28590,1,1,2,1,25.98,FRESNO,CA,CA,US,,,,,2018-12-30 21:40,2018-12-30 21:40
28591,1,1,1,1,12.99,Dunlap,IL,IL,US,,,,,2018-12-30 17:49,2018-12-30 17:49
28592,1,1,1,1,12.99,TROY,MI,MI,US,,,,,2018-12-31 11:07,2018-12-31 11:07
28593,1,1,1,1,12.99,ALBUQUERQUE,NM,NM,US,,,,,2018-12-28 18:25,2018-12-28 18:25
28594,1,1,1,1,12.99,Berlin,mi,MI,US,,,,,2018-12-30 13:58,2018-12-30 13:58
28595,3,1,3,3,38.73,SHORT HILLS,NJ,NJ,US,,,,,2019-04-05 13:55,2018-12-30 20:35
28596,1,1,1,1,12.99,ELIZABETH,NJ,NJ,US,,,,,2018-12-30 17:12,2018-12-30 17:12
28598,1,1,1,1,12.99,FRANKLIN,TN,TN,US,,,,,2018-12-25 5:57,2018-12-25 5:57
28599,1,1,1,1,13.99,WILMINGTON,DE,DE,US,,,,,2018-12-30 17:31,2018-12-30 17:31
28600,1,1,1,1,12.99,Massapequa Park,New York,NY,US,,,,,2018-12-30 13:18,2018-12-30 13:18
28601,1,1,1,1,12.99,GREAT NECK,NY,NY,US,,,,,2018-12-31 8:09,2018-12-31 8:09
28602,1,1,1,1,12.99,MONROE,WI,WI,US,,,,,2018-12-30 20:20,2018-12-30 20:20
28603,1,1,1,1,12.99,FALLBROOK,CA,CA,US,,,,,2018-12-30 20:40,2018-12-30 20:40
28604,1,1,1,1,13.99,San Juan,Puerto Rico,PR,US,,,,,2018-12-28 9:31,2018-12-28 9:31
28606,1,1,1,1,12.99,WOODBINE,MD,MD,US,,,,,2018-12-31 11:57,2018-12-31 11:57
28608,1,1,1,1,12.99,ENCINITAS,CA,CA,US,,,,,2018-12-30 15:38,2018-12-30 15:38
28609,2,1,3,2,38.97,CARMICHAEL,CA,CA,US,,,,,2019-01-02 18:28,2018-12-31 8:11
28611,1,1,1,1,12.99,RIDGEWOOD,NJ,NJ,US,,,,,2018-12-30 10:42,2018-12-30 10:42
28612,1,1,1,1,12.99,STOCKTON,CA,CA,US,,,,,2018-12-23 16:52,2018-12-23 16:52
28613,1,1,1,1,12.99,HOUSTON,TEXAS,TX,US,,,,,2018-12-30 10:54,2018-12-30 10:54
28614,1,1,1,1,12.99,NEW YORK,NY,NY,US,,,,,2018-12-31 3:58,2018-12-31 3:58
28615,1,1,1,1,12.99,ELK RIVER,MN,MN,US,,,,,2018-12-31 5:50,2018-12-31 5:50
28617,1,1,1,1,12.99,NASHVILLE,TN,TN,US,,,,,2018-12-30 15:24,2018-12-30 15:24
28618,1,1,1,1,12.99,PISMO BEACH,CA,CA,US,,,,,2018-12-31 12:41,2018-12-31 12:41
28619,1,1,1,1,12.99,SYLMAR,CA,CA,US,,,,,2018-12-31 9:50,2018-12-31 9:50
28620,1,1,1,1,12.99,ARLINGTON HEIGHTS,IL,IL,US,,,,,2018-12-30 20:14,2018-12-30 20:14
28621,2,1,2,2,24.74,NORWICH,CT,CT,US,,,,,2019-07-05 4:50,2018-12-30 20:04
28622,2,1,2,2,24.74,Santa Cruz,CA,CA,US,,,,,2019-06-09 8:50,2018-12-31 7:12
28623,1,1,1,1,12.99,MOSCOW,ID,ID,US,,,,,2018-12-27 15:45,2018-12-27 15:45
28624,1,1,1,1,12.99,SANTA ANA,CA,CA,US,,,,,2019-01-01 16:08,2019-01-01 16:08
28626,1,1,1,1,12.99,DOWNEY,CA,CA,US,,,,,2018-12-31 18:07,2018-12-31 18:07
28627,1,1,1,1,12.99,DULUTH,MN,MN,US,,,,,2019-01-01 12:31,2019-01-01 12:31
28628,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2018-12-31 11:50,2018-12-31 11:50
28629,1,1,1,1,12.99,WINCHESTER,MA,MA,US,,,,,2018-12-31 11:39,2018-12-31 11:39
28630,1,1,1,1,13.99,LANCASTER,TX,TX,US,,,,,2019-01-01 11:28,2019-01-01 11:28
28631,1,1,1,1,12.99,Flowery Branch,GA,GA,US,,,,,2019-01-01 6:07,2019-01-01 6:07
28632,1,1,1,1,12.99,High Ridge,MO,MO,US,,,,,2018-12-30 21:54,2018-12-30 21:54
28634,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2018-12-30 11:46,2018-12-30 11:46
28635,1,1,1,1,12.99,Morrisville,North Carolina,NC,US,,,,,2018-12-31 15:40,2018-12-31 15:40
28636,1,1,1,1,13.99,PHOENIX,AZ,AZ,US,,,,,2018-12-31 10:21,2018-12-31 10:21
28637,1,1,1,1,12.99,HAMPTON,VA,VA,US,,,,,2019-01-01 8:36,2019-01-01 8:36
28638,1,1,1,1,12.99,UNION CITY,NJ,NJ,US,,,,,2019-01-01 0:59,2019-01-01 0:59
28639,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2018-12-30 13:55,2018-12-30 13:55
28640,1,1,1,1,13.99,TROY,IL,IL,US,,,,,2018-12-31 11:15,2018-12-31 11:15
28641,1,1,1,1,12.99,Ashland,MA,MA,US,,,,,2018-12-31 6:20,2018-12-31 6:20
28642,1,1,1,1,12.99,WALPOLE,MA,MA,US,,,,,2018-12-30 18:10,2018-12-30 18:10
28643,1,1,1,1,12.99,OVERLAND PARK,KS,KS,US,,,,,2019-01-01 19:04,2019-01-01 19:04
28644,1,1,1,1,12.99,ATLANTA,GA,GA,US,,,,,2019-01-01 15:07,2019-01-01 15:07
28645,1,1,1,1,13.99,DOUGLASTON,NY,NY,US,,,,,2018-12-30 18:45,2018-12-30 18:45
28646,1,1,1,1,12.99,HOLLY SPRINGS,NC,NC,US,,,,,2019-01-01 12:10,2019-01-01 12:10
28647,1,1,1,1,12.99,Royal oak,Mi,MI,US,,,,,2018-12-30 14:00,2018-12-30 14:00
28648,1,1,1,1,13.99,CHAMPAIGN,IL,IL,US,,,,,2019-01-01 14:54,2019-01-01 14:54
28649,1,1,1,1,12.99,ELMWOOD PARK,IL,IL,US,,,,,2019-01-01 13:21,2019-01-01 13:21
28650,1,1,1,1,12.99,NEW YORK,NY,NY,US,,,,,2018-12-30 15:49,2018-12-30 15:49
28651,1,1,1,1,12.99,MORROW,OH,OH,US,,,,,2018-12-26 17:46,2018-12-26 17:46
28652,1,1,1,1,12.99,LA PUENTE,CA,CA,US,,,,,2018-12-31 11:00,2018-12-31 11:00
28653,1,1,1,1,12.99,CORONA,CA,CA,US,,,,,2018-12-31 21:44,2018-12-31 21:44
28654,1,1,1,1,12.99,NEW YORK,NY,NY,US,,,,,2019-01-01 10:56,2019-01-01 10:56
28655,1,1,1,1,13.99,ROSELLE,IL,IL,US,,,,,2019-01-01 7:21,2019-01-01 7:21
28656,1,1,1,1,12.99,FONTANA,CA,CA,US,,,,,2018-12-31 12:20,2018-12-31 12:20
28657,1,1,1,1,10.99,MECHANICSVILLE,VA,VA,US,,,,,2018-12-01 11:48,2018-12-01 11:48
28658,1,1,1,1,12.99,BELLMORE,NEW YORK,NY,US,,,,,2018-12-30 22:15,2018-12-30 22:15
28659,1,1,1,1,12.99,SAN ANTONIO,TX,TX,US,,,,,2018-12-30 18:19,2018-12-30 18:19
28660,1,1,1,1,12.99,JACKSONVILLE,FL,FL,US,,,,,2019-01-01 16:13,2019-01-01 16:13
28662,1,1,1,1,12.99,BLOOMFIELD,IA,IA,US,,,,,2019-01-01 12:10,2019-01-01 12:10
28663,1,1,1,1,13.99,SAN FRANCISCO,CA,CA,US,,,,,2018-12-31 13:43,2018-12-31 13:43
28664,1,1,1,1,12.99,ATLANTIC BEACH,FL,FL,US,,,,,2019-01-01 8:45,2019-01-01 8:45
28665,2,1,2,2,25.98,BANGOR,ME,ME,US,,,,,2019-01-05 3:26,2019-01-01 16:21
28666,1,1,1,1,12.99,LYNNWOOD,WA,WA,US,,,,,2018-12-31 18:36,2018-12-31 18:36
28667,1,1,1,1,12.99,CLEARWATER,FL,FL,US,,,,,2019-01-01 13:36,2019-01-01 13:36
28668,1,1,1,1,12.99,HOLLYWOOD,CA,CA,US,,,,,2019-01-01 12:38,2019-01-01 12:38
28669,1,1,1,1,12.99,EAST HANOVER,NJ,NJ,US,,,,,2018-12-31 16:30,2018-12-31 16:30
28670,1,1,1,1,12.99,BEVERLY,MA,MA,US,,,,,2018-12-31 8:32,2018-12-31 8:32
28671,1,1,1,1,13.99,Staten Island,NY,NY,US,,,,,2019-01-01 18:35,2019-01-01 18:35
28672,1,1,1,1,12.99,POMONA,CA,CA,US,,,,,2018-12-31 13:28,2018-12-31 13:28
28674,1,1,1,1,12.99,PLATTSBURGH,NY,NY,US,,,,,2019-01-01 15:38,2019-01-01 15:38
28675,2,1,2,2,25.74,CHATSWORTH,GA,GA,US,,,,,2019-04-23 11:23,2019-01-01 6:30
28676,1,1,1,1,12.99,SAN PEDRO,CA,CA,US,,,,,2019-01-01 12:53,2019-01-01 12:53
28677,1,1,1,1,13.99,Hialeah,FL,FL,US,,,,,2019-01-01 11:04,2019-01-01 11:04
28678,1,1,1,1,13.99,GOODYEAR,AZ,AZ,US,,,,,2019-01-01 19:13,2019-01-01 19:13
28679,1,1,1,1,12.99,LEXINGTON,MA,MA,US,,,,,2018-12-31 16:20,2018-12-31 16:20
28680,1,1,1,1,12.99,SCOTTSDALE,AZ,AZ,US,,,,,2018-12-31 15:02,2018-12-31 15:02
28681,1,1,1,1,12.99,RICHMOND,VA,VA,US,,,,,2018-12-31 19:30,2018-12-31 19:30
28682,1,1,1,1,12.99,LEXINGTON PARK,MD,MD,US,,,,,2018-12-25 9:43,2018-12-25 9:43
28683,1,1,1,1,12.99,GLENDORA,CA,CA,US,,,,,2019-01-01 11:44,2019-01-01 11:44
28684,2,2,2,1,26.98,HOOSICK FALLS,NY,NY,US,,,,,2019-01-06 7:08,2018-12-29 4:59
28686,1,1,1,1,12.99,BELLEVUE,KY,KY,US,,,,,2019-01-01 12:03,2019-01-01 12:03
28687,1,1,1,1,12.99,GRAND RAPIDS,MI,MI,US,,,,,2018-12-30 9:04,2018-12-30 9:04
28688,1,1,1,1,12.99,Sterling Heights,MI,MI,US,,,,,2019-01-01 9:48,2019-01-01 9:48
28689,1,1,1,1,12.99,COLORADO SPRINGS,CO,CO,US,,,,,2019-01-01 15:52,2019-01-01 15:52
28690,1,1,1,1,12.99,HAYWARD,CA,CA,US,,,,,2019-01-01 17:30,2019-01-01 17:30
28691,1,1,1,1,13.99,GREENWOOD VILLAGE,CO,CO,US,,,,,2018-12-24 5:32,2018-12-24 5:32
28692,2,2,2,1,26.98,CLARKSTON,MI,MI,US,,,,,2019-01-08 13:29,2018-12-31 12:19
28693,1,1,1,1,12.99,FLORENCE,KY,KY,US,,,,,2019-01-02 12:36,2019-01-02 12:36
28694,2,1,2,2,24.74,DENTON,TX,TX,US,,,,,2019-08-07 9:49,2018-12-31 10:00
28695,1,1,2,1,25.98,BRENHAM,TX,TX,US,,,,,2018-12-31 20:02,2018-12-31 20:02
28696,1,1,2,1,25.98,PENNINGTON,NJ,NJ,US,,,,,2019-01-01 13:34,2019-01-01 13:34
28697,1,1,1,1,13.79,HIALEAH,FL,FL,US,,,,,2019-07-28 9:06,2019-07-28 9:06
28698,1,1,1,1,12.99,FORT WORTH,TEXAS,TX,US,,,,,2019-01-01 8:06,2019-01-01 8:06
28699,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2019-01-01 22:18,2019-01-01 22:18
28700,1,1,1,1,12.99,MIAMI,FL,FL,US,,,,,2019-01-01 11:55,2019-01-01 11:55
28701,1,1,1,1,12.99,BILOXI,MS,MS,US,,,,,2019-01-01 22:23,2019-01-01 22:23
28702,1,1,1,1,12.99,BELMONT,CA,CA,US,,,,,2018-12-31 11:10,2018-12-31 11:10
28703,1,1,1,1,12.99,HEALDSBURG,CA,CA,US,,,,,2019-01-02 6:45,2019-01-02 6:45
28704,3,1,3,3,38.97,RENTON,WA,WA,US,,,,,2019-01-16 13:11,2018-12-31 21:33
28705,1,1,1,1,12.99,ASHEVILLE,NC,NC,US,,,,,2018-12-31 7:15,2018-12-31 7:15
28706,1,1,1,1,12.99,Palm Coast,Florida,FL,US,,,,,2019-01-02 5:33,2019-01-02 5:33
28707,1,1,1,1,13.99,FRESNO,TX,TX,US,,,,,2019-01-01 15:06,2019-01-01 15:06
28708,1,1,1,1,12.99,DECATUR,GA,GA,US,,,,,2018-12-31 9:31,2018-12-31 9:31
28709,1,1,1,1,12.99,NEVADA CITY,CA,CA,US,,,,,2018-12-24 15:45,2018-12-24 15:45
28710,1,1,1,1,12.99,Unicoi,TN,TN,US,,,,,2018-12-29 10:50,2018-12-29 10:50
28711,1,1,1,1,12.99,Irvine,CA,CA,US,,,,,2018-12-31 6:26,2018-12-31 6:26
28712,1,1,1,1,12.99,PROSPER,TX,TX,US,,,,,2019-01-02 11:17,2019-01-02 11:17
28713,1,1,1,1,12.99,Portland,OR,OR,US,,,,,2018-12-31 22:42,2018-12-31 22:42
28714,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2018-12-31 20:18,2018-12-31 20:18
28715,2,1,4,2,51.96,TORRINGTON,WY,WY,US,,,,,2019-01-06 13:29,2019-01-01 9:25
28716,1,1,1,1,12.99,Pittsburgh,PA,PA,US,,,,,2019-01-01 4:01,2019-01-01 4:01
28717,1,1,1,1,13.99,ROCK HILL,SC,SC,US,,,,,2019-01-01 17:43,2019-01-01 17:43
28718,1,1,1,1,13.99,LOS ANGELES,CA,CA,US,,,,,2018-12-31 17:06,2018-12-31 17:06
28719,2,1,2,2,25.98,PLACERVILLE,CA,CA,US,,,,,2019-01-16 23:37,2019-01-02 9:42
28720,1,1,1,1,13.99,SOUTH PADRE ISLAND,TX,TX,US,,,,,2018-12-30 12:55,2018-12-30 12:55
28721,1,1,1,1,12.99,PORT ORCHARD,WASHINGTON,WA,US,,,,,2018-12-31 14:20,2018-12-31 14:20
28722,1,1,1,1,12.99,HASLET,TX,TX,US,,,,,2019-01-02 13:30,2019-01-02 13:30
28723,1,1,1,1,12.99,ESCONDIDO,CA,CA,US,,,,,2019-01-02 11:00,2019-01-02 11:00
28724,1,1,1,1,12.99,St. Louis,MO,MO,US,,,,,2018-12-31 6:30,2018-12-31 6:30
28725,1,1,1,1,12.99,COPPELL,TX,TX,US,,,,,2019-01-02 8:37,2019-01-02 8:37
28726,1,1,1,1,12.99,NEWARK,CA,CA,US,,,,,2019-01-01 11:19,2019-01-01 11:19
28727,1,1,1,1,13.99,West St. Paul,MN,MN,US,,,,,2019-01-01 7:17,2019-01-01 7:17
28728,1,1,1,1,12.99,HERNDON,VA,VA,US,,,,,2019-01-02 8:17,2019-01-02 8:17
28729,1,1,1,1,12.99,FALLS CHURCH,VA,VA,US,,,,,2018-12-31 7:39,2018-12-31 7:39
28730,2,2,2,1,48.98,KNOXVILLE,TN,TN,US,,,,,2019-01-27 13:18,2019-01-02 1:34
28731,1,1,1,1,13.99,CONROE,TX,TX,US,,,,,2019-01-02 13:21,2019-01-02 13:21
28732,1,1,1,1,12.99,BATTLE MOUNTAIN,NV,NV,US,,,,,2018-12-31 11:48,2018-12-31 11:48
28733,1,1,1,1,12.99,FORT POLK,LA,LA,US,,,,,2019-01-02 11:56,2019-01-02 11:56
28734,1,1,1,1,12.99,ROUND ROCK,TX,TX,US,,,,,2018-12-31 14:57,2018-12-31 14:57
28735,1,1,1,1,12.99,SKOKIE,ILLINOIS,IL,US,,,,,2019-01-02 7:09,2019-01-02 7:09
28736,1,1,1,1,12.99,HAMILTON,NJ,NJ,US,,,,,2019-01-02 15:04,2019-01-02 15:04
28737,1,1,1,1,12.99,INDIANAPOLIS,IN,IN,US,,,,,2019-01-02 15:29,2019-01-02 15:29
28738,1,1,1,1,12.99,BELLEVUE,WA,WA,US,,,,,2019-01-01 23:39,2019-01-01 23:39
28739,1,1,1,1,12.99,WOODSTOCK,IL,IL,US,,,,,2018-12-26 14:28,2018-12-26 14:28
28740,1,1,1,1,12.99,NEW YORK,NY,NY,US,,,,,2019-01-02 17:59,2019-01-02 17:59
28741,1,1,1,1,12.99,PORTLAND,OR,OR,US,,,,,2018-12-31 21:24,2018-12-31 21:24
28743,1,1,1,1,12.99,SARATOGA,CA,CA,US,,,,,2019-01-02 9:44,2019-01-02 9:44
28744,1,1,1,1,12.99,ANDOVER,MN,MN,US,,,,,2019-01-01 17:59,2019-01-01 17:59
28745,1,1,1,1,12.99,west orange,new jersey,NJ,US,,,,,2018-12-31 15:53,2018-12-31 15:53
28746,1,1,1,1,13.99,CYPRESS,TX,TX,US,,,,,2019-01-02 10:09,2019-01-02 10:09
28747,1,1,1,1,12.99,North Lauderdale,florida,FL,US,,,,,2019-01-02 16:53,2019-01-02 16:53
28749,1,1,1,1,12.99,Colebrook,NH,NH,US,,,,,2018-12-31 5:56,2018-12-31 5:56
28750,1,1,1,1,12.99,BEND,OR,OR,US,,,,,2019-01-02 12:23,2019-01-02 12:23
28751,1,1,1,1,12.99,PIQUA,OH,OH,US,,,,,2018-12-31 18:57,2018-12-31 18:57
28752,1,1,1,1,12.99,NEW RICHLAND,MN,MN,US,,,,,2019-01-01 7:58,2019-01-01 7:58
28753,1,1,1,1,12.99,BIDDEFORD,ME,ME,US,,,,,2019-01-01 19:03,2019-01-01 19:03
28754,1,1,1,1,12.99,SPRINGFIELD,OH,OH,US,,,,,2019-01-02 12:36,2019-01-02 12:36
28755,1,1,1,1,12.99,DALLAS,TX,TX,US,,,,,2019-01-01 17:34,2019-01-01 17:34
28756,1,1,1,1,12.99,Woodinville,WA,WA,US,,,,,2018-12-31 21:06,2018-12-31 21:06
28758,1,1,1,1,12.99,EAST GRANBY,CT,CT,US,,,,,2019-01-02 12:27,2019-01-02 12:27
28760,1,1,1,1,12.99,BEAUFORT,SC,SC,US,,,,,2019-01-01 14:36,2019-01-01 14:36
28761,1,1,1,1,33.99,Snyder,NY,NY,US,,,,,2018-12-30 11:48,2018-12-30 11:48
28762,1,1,1,1,12.99,SEATTLE,WA,WA,US,,,,,2019-01-01 17:27,2019-01-01 17:27
28763,1,1,1,1,33.99,WESTERLY,RI,RI,US,,,,,2019-01-01 5:17,2019-01-01 5:17
28765,1,1,1,1,12.99,SHELBY TOWNSHIP,MI,MI,US,,,,,2019-01-02 14:03,2019-01-02 14:03
28766,1,1,1,1,12.99,SAN FRANCISCO,CA,CA,US,,,,,2019-01-01 11:08,2019-01-01 11:08
28767,1,1,1,1,12.99,SAN FRANCISCO,CA,CA,US,,,,,2019-01-02 14:53,2019-01-02 14:53
28768,1,1,1,1,13.99,FLUSHING,NY,NY,US,,,,,2019-01-02 3:24,2019-01-02 3:24
28769,1,1,1,1,13.99,BALTIMORE,MD,MD,US,,,,,2019-01-02 1:11,2019-01-02 1:11
28770,1,1,1,1,12.99,Middlesex,VT,VT,US,,,,,2019-01-02 8:05,2019-01-02 8:05
28771,1,1,1,1,12.99,GRANADA HILLS,CA,CA,US,,,,,2019-01-02 19:11,2019-01-02 19:11
28772,1,1,1,1,12.99,WILKES BARRE,PENNSYLVANIA,PA,US,,,,,2018-12-31 14:12,2018-12-31 14:12
28773,1,1,1,1,12.99,CHARLOTTE,NC,NC,US,,,,,2019-01-01 19:12,2019-01-01 19:12
28774,1,1,1,1,13.99,AMHERST,NY,NY,US,,,,,2019-01-02 20:09,2019-01-02 20:09
28775,1,1,1,1,12.99,swampscott,massachusetts,MA,US,,,,,2019-01-02 5:05,2019-01-02 5:05
28776,1,1,1,1,12.99,Whiting,New Jersey,NJ,US,,,,,2019-01-01 20:02,2019-01-01 20:02
28777,1,1,1,1,12.99,Charlotte,MI,MI,US,,,,,2019-01-01 21:04,2019-01-01 21:04
28778,1,1,1,1,12.99,VAN WERT,OH,OH,US,,,,,2019-01-01 9:19,2019-01-01 9:19
28779,1,1,1,1,12.99,LIVONIA,MI,MI,US,,,,,2019-01-02 14:48,2019-01-02 14:48
28780,2,1,2,2,24.74,BELLAIRE,TX,TX,US,,,,,2019-07-28 10:30,2019-01-02 9:00
28781,1,1,1,1,13.99,CUMBERLAND,MD,MD,US,,,,,2019-01-01 14:17,2019-01-01 14:17
28782,1,1,1,1,12.99,ROGERS,MN,MN,US,,,,,2019-01-01 6:58,2019-01-01 6:58
28783,1,1,1,1,12.99,SPARKS,NV,NV,US,,,,,2019-01-01 21:51,2019-01-01 21:51
28784,1,1,1,1,12.99,CHICAGO,IL,IL,US,,,,,2019-01-02 11:52,2019-01-02 11:52
28785,1,1,1,1,12.99,KANSAS CITY,MO,MO,US,,,,,2019-01-02 9:32,2019-01-02 9:32
28786,1,1,1,1,12.99,MONTICELLO,NY,NY,US,,,,,2019-01-02 15:58,2019-01-02 15:58
28787,1,1,1,1,12.99,PHILADELPHIA,PA,PA,US,,,,,2019-01-02 18:46,2019-01-02 18:46
28788,1,1,1,1,12.99,CHARLOTTE,NC,NC,US,,,,,2019-01-02 12:26,2019-01-02 12:26
28789,1,1,1,1,12.99,EDINA,MN,MN,US,,,,,2019-01-03 0:06,2019-01-03 0:06
28790,1,1,1,1,12.99,BROOKLYN,NY,NY,US,,,,,2019-01-02 22:48,2019-01-02 22:48
28791,1,1,1,1,12.99,PELHAM,NY,NY,US,,,,,2019-01-01 14:50,2019-01-01 14:50
28792,1,1,1,1,12.99,INVER GROVE HEIGHTS,MN,MN,US,,,,,2019-01-02 14:21,2019-01-02 14:21
28793,1,1,1,1,12.99,HIGHLAND PARK,IL,IL,US,,,,,2019-01-03 7:44,2019-01-03 7:44
28794,1,1,1,1,12.99,NORTH MANCHESTER,IN,IN,US,,,,,2018-12-30 4:09,2018-12-30 4:09
28795,1,1,2,1,25.98,HENDERSON,NV,NV,US,,,,,2019-01-01 23:18,2019-01-01 23:18
28797,1,1,1,1,12.99,MIAMI,FL,FL,US,,,,,2019-01-01 10:12,2019-01-01 10:12
28798,1,1,1,1,12.99,NEW YORK,NY,NY,US,,,,,2019-01-02 21:26,2019-01-02 21:26
28799,1,1,1,1,12.99,Tucson,Az,AZ,US,,,,,2019-01-02 13:10,2019-01-02 13:10
28800,1,1,1,1,12.99,SIMPSONVILLE,SC,SC,US,,,,,2019-01-03 3:05,2019-01-03 3:05
28801,1,1,1,1,12.99,MILWAUKEE,WI,WI,US,,,,,2019-01-02 21:10,2019-01-02 21:10
28802,1,1,1,1,12.99,BIG LAKE,MN,MN,US,,,,,2019-01-02 18:36,2019-01-02 18:36
28803,1,1,1,1,12.99,IRVING,TX,TX,US,,,,,2019-01-02 14:04,2019-01-02 14:04
28804,1,1,1,1,12.99,CARROLLTON,TX,TX,US,,,,,2019-01-02 19:07,2019-01-02 19:07
28805,1,1,1,1,12.99,DALLAS,TX,TX,US,,,,,2019-01-02 16:17,2019-01-02 16:17
28806,1,1,1,1,12.99,ALBION,MI,MI,US,,,,,2019-01-02 18:21,2019-01-02 18:21
28808,1,1,1,1,12.99,PENNSAUKEN,NJ,NJ,US,,,,,2019-01-02 16:42,2019-01-02 16:42
28812,1,1,1,1,12.99,ERIE,CO,CO,US,,,,,2019-01-02 11:04,2019-01-02 11:04
28813,1,1,1,1,12.99,NEW BRAUNFELS,TX,TX,US,,,,,2019-01-02 11:18,2019-01-02 11:18
28814,1,1,1,1,12.99,Parkland,FL,FL,US,,,,,2019-01-03 7:27,2019-01-03 7:27
28815,1,1,1,1,12.99,San Diego,CA,CA,US,,,,,2019-01-02 23:21,2019-01-02 23:21
28816,1,1,1,1,12.99,ROBBINSVILLE,NJ,NJ,US,,,,,2018-12-31 19:51,2018-12-31 19:51
28817,1,1,1,1,12.99,HOT SPRINGS,MT,MT,US,,,,,2018-12-30 14:23,2018-12-30 14:23
28818,1,1,1,1,12.99,ASHEVILLE,NC,NC,US,,,,,2019-01-01 18:30,2019-01-01 18:30
28819,1,1,1,1,12.99,LOS ANGELES,CA,CA,US,,,,,2019-01-01 12:38,2019-01-01 12:38
28820,1,1,1,1,13.99,NANUET,NY,NY,US,,,,,2019-01-01 20:13,2019-01-01 20:13
28821,1,1,1,1,12.99,REGO PARK,NY,NY,US,,,,,2018-12-30 6:33,2018-12-30 6:33
28822,1,1,1,1,13.99,CLIFTON,NJ,NJ,US,,,,,2019-01-01 10:14,2019-01-01 10:14
28823,1,1,1,1,12.99,LOMPOC,CA,CA,US,,,,,2018-12-31 15:19,2018-12-31 15:19
28824,1,1,1,1,12.99,JERSEY CITY,NJ,NJ,US,,,,,2019-01-01 12:13,2019-01-01 12:13
28825,1,1,1,1,12.99,EAST HAVEN,CT,CT,US,,,,,2019-01-02 11:29,2019-01-02 11:29
